classifier_name|dataset_name|accuracy
CNC|Dataset1|0.685185201
CNC|Dataset2|0.64150949
CNC|Dataset3|0.660377299
CNC|Dataset4|0.682243049
CNC|Dataset5|0.64150949
CNC|Dataset6|0.64150949
CNC|Dataset7|0.616822446
CNC|Dataset8|0.64150949
CNC|Dataset9|0.688073457
CNC|Dataset10|0.682692273
CNC|Dataset11|0.698113223
CNC|Dataset12|0.64150949
CNC|Dataset13|0.657142787
CNC|Dataset14|0.224489802
CNC|Dataset15|0.67256625
CNC|Dataset16|0.423423443
CNC|Dataset17|0.67256625
CNC|Dataset18|0.707964615
CNC|Dataset19|0.702702631
CNC|Dataset20|0.387755099
CNC|Dataset21|0.212569333
CNC|Dataset22|0.118675259
CNC|Dataset23|0.068709374
CNC|Dataset24|0.205936918
CNC|Dataset25|0.126617375
CNC|Dataset26|0.197222212
CNC|Dataset27|0.067095594
CNC|Dataset28|0.225000002
CNC|Dataset29|0.213556175
CNC|Dataset30|0.226641981
CNC|Dataset31|0.112947658
CNC|Dataset32|0.090405895
CNC|Dataset33|0.25938281
CNC|Dataset34|0.177057366
CNC|Dataset35|0.263333329
CNC|Dataset36|0.181895097
CNC|Dataset37|0.261884906
CNC|Dataset38|0.134177209
CNC|Dataset39|0.177057366
CNC|Dataset40|0.220551385
CNC|Dataset41|0.15929942
CNC|Dataset42|0.287500013
CNC|Dataset43|0.255178099
CNC|Dataset44|0.250827799
CNC|Dataset45|0.149665553
CNC|Dataset46|0.217537945
CNC|Dataset47|0.416816535
CNC|Dataset48|0.914606696
CNC|Dataset49|0.405125909
CNC|Dataset50|0.41636692
CNC|Dataset51|0.827338104
CNC|Dataset52|0.914606696
CNC|Dataset53|0.628314626
CNC|Dataset54|0.906516875
CNC|Dataset55|0.399730212
CNC|Dataset56|0.876853925
CNC|Dataset57|0.904676359
CNC|Dataset58|0.912359505
CNC|Dataset59|0.41591729
CNC|Dataset60|0.409395938
CNC|Dataset61|0.417823494
CNC|Dataset62|0.218708264
CNC|Dataset63|0.328271552
CNC|Dataset64|0.418531797
CNC|Dataset65|0.311555579
CNC|Dataset66|0.218708264
CNC|Dataset67|0.582921314
CNC|Dataset68|0.209447438
CNC|Dataset69|0.256250029
CNC|Dataset70|0.549213489
CNC|Dataset71|0.600449422
CNC|Dataset72|0.290035564
CNC|Dataset73|0.233303651
CNC|Dataset74|0.488794012
CNC|Dataset75|0.494155218
CNC|Dataset76|0.489861268
CNC|Dataset77|0.494155218
CNC|Dataset78|0.478305831
CNC|Dataset79|0.488794012
CNC|Dataset80|0.025522042
CNC|Dataset81|0.432176635
CNC|Dataset82|0.488272938
CNC|Dataset83|0.490909122
CNC|Dataset84|0.488794012
CNC|Dataset85|0.176113366
CNC|Dataset86|0.170465803
CNC|Dataset87|0.120943958
CNC|Dataset88|0.177419364
CNC|Dataset89|0.040792539
CNC|Dataset90|0.170465803
CNC|Dataset91|0.17524752
CNC|Dataset92|0.116931724
CNC|Dataset93|0.120943958
CNC|Dataset94|0.175490206
CNC|Dataset95|0.193227078
CNC|Dataset96|0.177018637
CNC|Dataset97|0.180904526
CNC|Dataset98|0.105571848
CNC|Dataset99|0.116279076
CNC|Dataset100|0.434437672
CNC|Dataset101|0.415966344
CNC|Dataset102|0.415966344
CNC|Dataset103|0.428104561
CNC|Dataset104|0.434437672
CNC|Dataset105|0.419638792
CNC|Dataset106|0.429365427
CNC|Dataset107|0.436076215
CNC|Dataset108|0.426908778
CNC|Dataset109|0.434235094
CNC|Dataset110|0.423705067
CNC|Dataset111|0.440119706
CNC|Dataset112|0.445945938
CNC|Dataset113|0.440838772
CNC|Dataset114|0.440119706
CNC|Dataset115|0.417499998
CNC|Dataset116|0.445445453
CNC|Dataset117|0.415876184
CNC|Dataset118|0.44044044
CNC|Dataset119|0.401390923
CNC|Dataset120|0.446946947
CNC|Dataset121|0.448999994
CNC|Dataset122|0.445945938
CNC|Dataset123|0.432432442
CNC|Dataset124|0.413184785
CNC|Dataset125|0.425788482
CNC|Dataset126|0.415041802
CNC|Dataset127|0.413184785
CNC|Dataset128|0.376503195
CNC|Dataset129|0.424860874
CNC|Dataset130|0.369585256
CNC|Dataset131|0.419684321
CNC|Dataset132|0.36932849
CNC|Dataset133|0.423005531
CNC|Dataset134|0.423540355
CNC|Dataset135|0.425788482
CNC|Dataset136|0.410399251
CNC|Dataset137|0.271720649
CNC|Dataset138|0.277683156
CNC|Dataset139|0.271720649
CNC|Dataset140|0.274509807
CNC|Dataset141|0.277683156
CNC|Dataset142|0.273879964
CNC|Dataset143|0.275337844
CNC|Dataset144|0.270247243
CNC|Dataset145|0.279661003
CNC|Dataset146|0.277310935
CNC|Dataset147|0.278061218
CNC|Dataset148|0.271794879
CNC|Dataset149|0.447552439
CNC|Dataset150|0.457603312
CNC|Dataset151|0.449265227
CNC|Dataset152|0.450349697
CNC|Dataset153|0.402943241
CNC|Dataset154|0.457603312
CNC|Dataset155|0.399587286
CNC|Dataset156|0.45806904
CNC|Dataset157|0.426820496
CNC|Dataset158|0.450418974
CNC|Dataset159|0.455301473
CNC|Dataset160|0.459004878
CNC|Dataset161|0.446078357
CNC|Dataset162|0.401393732
CNC|Dataset163|0.407949825
CNC|Dataset164|0.389700766
CNC|Dataset165|0.406968636
CNC|Dataset166|0.404240321
CNC|Dataset167|0.405045596
CNC|Dataset168|0.402370969
CNC|Dataset169|0.40041926
CNC|Dataset170|0.412138341
CNC|Dataset171|0.411312869
CNC|Dataset172|0.405178397
CNC|Dataset173|0.404344816
CNC|Dataset174|0.402807049
CNC|Dataset175|0.780111475
CNC|Dataset176|0.586411933
CNC|Dataset177|0.577368175
CNC|Dataset178|0.588060949
CNC|Dataset179|0.718321939
CNC|Dataset180|0.780111475
CNC|Dataset181|0.572164877
CNC|Dataset182|0.759812359
CNC|Dataset183|0.413632502
CNC|Dataset184|0.719486112
CNC|Dataset185|0.774110534
CNC|Dataset186|0.778348188
CNC|Dataset187|0.584504039
CNC|Dataset188|0.091372715
CNC|Dataset189|0.120624214
CNC|Dataset190|0.07777323
CNC|Dataset191|0.09145045
CNC|Dataset192|0.197129609
CNC|Dataset193|0.223773275
CNC|Dataset194|0.210548528
CNC|Dataset195|0.363225149
CNC|Dataset196|0.270734358
CNC|Dataset197|0.160241283
CNC|Dataset198|0.362209165
CNC|Dataset199|0.327496811
CNC|Dataset200|0.2708651
CNC|Dataset201|0.29288615
CNC|Dataset202|0.084696863
CNC|Dataset203|0.247518287
CNC|Dataset204|0.366260351
CNC|Dataset205|0.417352703
CNC|Dataset206|0.255662016
CNC|Dataset207|0.304260801
CNC|Dataset208|0.621621601
CNC|Dataset209|0.732142844
CNC|Dataset210|0.754545516
CNC|Dataset211|0.637931094
CNC|Dataset212|0.62931031
CNC|Dataset213|0.639344223
CNC|Dataset214|0.504672861
CNC|Dataset215|0.26923078
CNC|Dataset216|0.62962968
CNC|Dataset217|0.734513295
CNC|Dataset218|0.697247756
CNC|Dataset219|0.568000015
CNC|Dataset220|0.581560209
CNC|Dataset221|0.650793607
CNC|Dataset222|0.316831668
CNC|Dataset223|0.669811286
CNC|Dataset224|0.605769172
CNC|Dataset225|0.692982398
CNC|Dataset226|0.663551387
CNC|Dataset227|0.57664235
CNC|Dataset228|0.557377077
CNC|Dataset229|0.625954146
CNC|Dataset230|0.435643592
CNC|Dataset231|0.57851241
CNC|Dataset232|0.745614028
CNC|Dataset233|0.754237309
CNC|Dataset234|0.758928608
CNC|Dataset235|0.745762793
CNC|Dataset236|0.629921305
CNC|Dataset237|0.758928608
CNC|Dataset238|0.601449295
CNC|Dataset239|0.439999993
CNC|Dataset240|0.609523823
CNC|Dataset241|0.548872164
CNC|Dataset242|0.65454539
CNC|Dataset243|0.474358989
CNC|Dataset244|0.603053454
CNC|Dataset245|0.585937452
CNC|Dataset246|0.657657725
CNC|Dataset247|0.477419362
CNC|Dataset248|0.204301066
CNC|Dataset249|0.350877199
CNC|Dataset250|0.252631583
CNC|Dataset251|0.516778576
CNC|Dataset252|0.520000083
CNC|Dataset253|0.516778576
CNC|Dataset254|0.156192242
CNC|Dataset255|0.045454546
CNC|Dataset256|0.114814821
CNC|Dataset257|0.02881041
CNC|Dataset258|0.410780666
CNC|Dataset259|0.200740067
CNC|Dataset260|0.185185185
CNC|Dataset261|0.087037043
CNC|Dataset262|0.207024045
CNC|Dataset263|0.101946244
CNC|Dataset264|0.150925937
CNC|Dataset265|0.337360589
CNC|Dataset266|0.425788482
CNC|Dataset267|0.235621552
CNC|Dataset268|0.159889068
CNC|Dataset269|0.161588185
CNC|Dataset270|0.17158673
CNC|Dataset271|0.100278553
CNC|Dataset272|0.209065677
CNC|Dataset273|0.112453534
CNC|Dataset274|0.144444449
CNC|Dataset275|0.378830114
CNC|Dataset276|0.357738648
CNC|Dataset277|0.212962956
CNC|Dataset278|0.145756468
CNC|Dataset279|0.100185532
CNC|Dataset280|0.217794259
CNC|Dataset281|0.113277625
CNC|Dataset282|0.145235896
CNC|Dataset283|0.427911302
CNC|Dataset284|0.349676189
CNC|Dataset285|0.229629647
CNC|Dataset286|0.1449677
CNC|Dataset287|0.089648805
CNC|Dataset288|0.160516603
CNC|Dataset289|0.114602603
CNC|Dataset290|0.138090837
CNC|Dataset291|0.296774232
CNC|Dataset292|0.244935539
CNC|Dataset293|0.173913065
CNC|Dataset294|0.09823912
CNC|Dataset295|0.139705895
CNC|Dataset296|0.112650038
CNC|Dataset297|0.112754148
CNC|Dataset298|0.236162364
CNC|Dataset299|0.191881902
CNC|Dataset300|0.141274244
CNC|Dataset301|0.096801344
CNC|Dataset302|0.098543266
CNC|Dataset303|0.127819544
CNC|Dataset304|0.009945751
CNC|Dataset305|0.157807324
CNC|Dataset306|0.15169003
CNC|Dataset307|0.115286079
CNC|Dataset308|0.092093832
CNC|Dataset309|0.130177509
CNC|Dataset310|0.10025273
CNC|Dataset311|0.139883433
CNC|Dataset312|0.133943434
CNC|Dataset313|0.14508197
CNC|Dataset314|0.053264603
CNC|Dataset315|0.199503296
CNC|Dataset316|0.161557585
CNC|Dataset317|0.116179003
CNC|Dataset318|0.090604028
CNC|Dataset319|0.114237003
CNC|Dataset320|0.118432024
CNC|Dataset321|0.161343146
CNC|Dataset322|0.10729254
CNC|Dataset323|0.212887434
CNC|Dataset324|0.165568358
CNC|Dataset325|0.088532878
CNC|Dataset326|0.087248327
CNC|Dataset327|0.105172415
CNC|Dataset328|0.127393839
CNC|Dataset329|0.146422635
CNC|Dataset330|0.132943133
CNC|Dataset331|0.141687133
CNC|Dataset332|0.129345198
CNC|Dataset333|0.213647452
CNC|Dataset334|0.17283952
CNC|Dataset335|0.157851251
CNC|Dataset336|0.146422635
CNC|Dataset337|0.148301579
CNC|Dataset338|0.128099165
CNC|Dataset339|0.176809203
CNC|Dataset340|0.152280132
CNC|Dataset341|0.138044372
CNC|Dataset342|0.232273833
CNC|Dataset343|0.22789943
CNC|Dataset344|0.153656535
CNC|Dataset345|0.15806714
CNC|Dataset346|0.140379838
CNC|Dataset347|0.175933616
CNC|Dataset348|0.16625104
CNC|Dataset349|0.142975197
CNC|Dataset350|0.196945321
CNC|Dataset351|0.21528348
CNC|Dataset352|0.169281577
CNC|Dataset353|0.132231413
CNC|Dataset354|0.839101164
CNC|Dataset355|0.44739209
CNC|Dataset356|0.901123583
CNC|Dataset357|0.858363242
CNC|Dataset358|0.873258399
CNC|Dataset359|0.887640536
CNC|Dataset360|0.656025185
CNC|Dataset361|0.864269648
CNC|Dataset362|0.85701439
CNC|Dataset363|0.884044966
CNC|Dataset364|0.88539334
CNC|Dataset365|0.723146057
CNC|Dataset366|0.884044966
CNC|Dataset367|0.852967584
CNC|Dataset368|0.88274933
CNC|Dataset369|0.669061425
CNC|Dataset370|0.838129561
CNC|Dataset371|0.818876414
CNC|Dataset372|0.789568274
CNC|Dataset373|0.780125925
CNC|Dataset374|0.877303456
CNC|Dataset375|0.824640265
CNC|Dataset376|0.682389896
CNC|Dataset377|0.743036852
CNC|Dataset378|0.251533747
CNC|Dataset379|0.218402455
CNC|Dataset380|0.209580828
CNC|Dataset381|0.146262203
CNC|Dataset382|0.406091389
CNC|Dataset383|0.28383838
CNC|Dataset384|0.252505011
CNC|Dataset385|0.247761211
CNC|Dataset386|0.249751228
CNC|Dataset387|0.214638995
CNC|Dataset388|0.292633706
CNC|Dataset389|0.238522965
CNC|Dataset390|0.229524777
CNC|Dataset391|0.266666645
CNC|Dataset392|0.411468825
CNC|Dataset393|0.299395162
CNC|Dataset394|0.229124228
CNC|Dataset395|0.224032578
CNC|Dataset396|0.227454902
CNC|Dataset397|0.20710657
CNC|Dataset398|0.28715871
CNC|Dataset399|0.238476954
CNC|Dataset400|0.221887513
CNC|Dataset401|0.352056159
CNC|Dataset402|0.381048378
CNC|Dataset403|0.272727276
CNC|Dataset404|0.208291218
CNC|Dataset405|0.185375898
CNC|Dataset406|0.172557176
CNC|Dataset407|0.183317185
CNC|Dataset408|0.177467601
CNC|Dataset409|0.501999992
CNC|Dataset410|0.466531463
CNC|Dataset411|0.336327373
CNC|Dataset412|0.124210521
CNC|Dataset413|0.128421065
CNC|Dataset414|0.135523611
CNC|Dataset415|0.112078341
CNC|Dataset416|0.130434803
CNC|Dataset417|0.119791661
CNC|Dataset418|0.118312761
CNC|Dataset419|0.316793918
CNC|Dataset420|0.275049131
CNC|Dataset421|0.208416846
CNC|Dataset422|0.213717691
CNC|Dataset423|0.171747968
CNC|Dataset424|0.126774862
CNC|Dataset425|0.247402298
CNC|Dataset426|0.321882367
CNC|Dataset427|0.241982525
CNC|Dataset428|0.011161847
CNC|Dataset429|0.469655748
CNC|Dataset430|0.381918777
CNC|Dataset431|0.586556178
CNC|Dataset432|0.59853345
CNC|Dataset433|0.609346579
CNC|Dataset434|0.262596908
CNC|Dataset435|0.31669866
CNC|Dataset436|0.401500966
CNC|Dataset437|0.265306136
CNC|Dataset438|0.232750279
CNC|Dataset439|0.588558361
CNC|Dataset440|0.44480228
CNC|Dataset441|0.571031955
CNC|Dataset442|0.269510451
CNC|Dataset443|0.398770121
CNC|Dataset444|0.424988371
CNC|Dataset445|0.272682937
CNC|Dataset446|0.491825587
CNC|Dataset447|0.614678886
CNC|Dataset448|0.444088015
CNC|Dataset449|0.552509318
CNC|Dataset450|0.277298852
CNC|Dataset451|0.235264996
CNC|Dataset452|0.264735287
CNC|Dataset453|0.248385503
CNC|Dataset454|0.505546072
CNC|Dataset455|0.617312004
CNC|Dataset456|0.451998111
CNC|Dataset457|0.444496266
CNC|Dataset458|0.221163495
CNC|Dataset459|0.249027227
CNC|Dataset460|0.271111134
CNC|Dataset461|0.228614321
CNC|Dataset462|0.604597677
CNC|Dataset463|0.578346237
CNC|Dataset464|0.511649584
CNC|Dataset465|0.121791651
CNC|Dataset466|0.130742051
CNC|Dataset467|0.165330682
CNC|Dataset468|0.192135404
CNC|Dataset469|0.144293603
CNC|Dataset470|0.306403968
CNC|Dataset471|0.193339958
CNC|Dataset472|0.170064634
CNC|Dataset473|0.121512159
CNC|Dataset474|0.101083037
CNC|Dataset475|0.07823741
CNC|Dataset476|0.257425729
CNC|Dataset477|0.207070723
CNC|Dataset478|0.207768753
CNC|Dataset479|0.217040362
CNC|Dataset480|0.236818569
CNC|Dataset481|0.129629626
CNC|Dataset482|0.165178569
CNC|Dataset483|0.161233484
CNC|Dataset484|0.111806788
CNC|Dataset485|0.152877692
CNC|Dataset486|0.318864763
CNC|Dataset487|0.24158248
CNC|Dataset488|0.294587418
CNC|Dataset489|0.297417618
CNC|Dataset490|0.27561837
CNC|Dataset491|0.168953702
CNC|Dataset492|0.240484449
CNC|Dataset493|0.207433041
CNC|Dataset494|0.140227863
CNC|Dataset495|0.309210521
CNC|Dataset496|0.324979078
CNC|Dataset497|0.240432606
CNC|Dataset498|0.324066016
CNC|Dataset499|0.201359387
CNC|Dataset500|0.13554758
CNC|Dataset501|0.154867257
CNC|Dataset502|0.10335449
CNC|Dataset503|0.350583093
CNC|Dataset504|0.324937014
CNC|Dataset505|0.187080552
CNC|Dataset506|0.36546518
CNC|Dataset507|0.388935517
CNC|Dataset508|0.371548161
CNC|Dataset509|0.248739498
CNC|Dataset510|0.344248552
CNC|Dataset511|0.314406783
CNC|Dataset512|0.275657337
CNC|Dataset513|0.51958438
CNC|Dataset514|0.459166731
CNC|Dataset515|0.316806708
CNC|Dataset516|0.202938475
CNC|Dataset517|0.150635223
CNC|Dataset518|0.439917188
CNC|Dataset519|0.49621214
CNC|Dataset520|0.477124217
CNC|Dataset521|0.091316019
CNC|Dataset522|0.474576301
CNC|Dataset523|0.490233134
CNC|Dataset524|0.388548065
CNC|Dataset525|0.404240732
CNC|Dataset526|0.488095258
CNC|Dataset527|0.499039066
CNC|Dataset528|0.495547067
CNC|Dataset529|0.496530048
CNC|Dataset530|0.498721163
CNC|Dataset531|0.172413781
CNC|Dataset532|0.480148885
CNC|Dataset533|0.490863282
CNC|Dataset534|0.491471819
CNC|Dataset535|0.497471548
CNC|Dataset536|0.492670466
CNC|Dataset537|0.499362263
CNC|Dataset538|0.329571111
CNC|Dataset539|0.47639486
CNC|Dataset540|0.491116762
CNC|Dataset541|0.500990075
CNC|Dataset542|0.441666699
CNC|Dataset543|0.49522598
CNC|Dataset544|0.482583907
CNC|Dataset545|0.381325765
CNC|Dataset546|0.478421705
CNC|Dataset547|0.47767584
CNC|Dataset548|0.482176367
CNC|Dataset549|0.491329431
CNC|Dataset550|0.488142314
CNC|Dataset551|0.476400187
CNC|Dataset552|0.356687925
CNC|Dataset553|0.485142043
CNC|Dataset554|0.412654738
CNC|Dataset555|0.420094394
CNC|Dataset556|0.423129316
CNC|Dataset557|0.322166762
CNC|Dataset558|0.409493624
CNC|Dataset559|0.414433026
CNC|Dataset560|0.662116075
CNC|Dataset561|0.673060454
CNC|Dataset562|0.649616343
CNC|Dataset563|0.290767905
CNC|Dataset564|0.629787196
CNC|Dataset565|0.696229671
CNC|Dataset566|0.615187672
CNC|Dataset567|0.624307074
CNC|Dataset568|0.707764508
CNC|Dataset569|0.665671549
CNC|Dataset570|0.703719595
CNC|Dataset571|0.674487996
CNC|Dataset572|0.59622809
CNC|Dataset573|0.710997421
CNC|Dataset574|0.681215249
CNC|Dataset575|0.666951261
CNC|Dataset576|0.705002145
CNC|Dataset577|0.711415084
CNC|Dataset578|0.664955058
CNC|Dataset579|0.619802797
CNC|Dataset580|0.727894027
CNC|Dataset581|0.729683543
CNC|Dataset582|0.649317386
CNC|Dataset583|0.658411635
CNC|Dataset584|0.692505296
CNC|Dataset585|0.520255855
CNC|Dataset586|0.69957456
CNC|Dataset587|0.707285902
CNC|Dataset588|0.564440612
CNC|Dataset589|0.597784368
CNC|Dataset590|0.609214984
CNC|Dataset591|0.665671549
CNC|Dataset592|0.642674563
CNC|Dataset593|0.697565204
CNC|Dataset594|0.734667795
CNC|Dataset595|0.722768022
CNC|Dataset596|0.606151183
CNC|Dataset597|0.643132188
CNC|Dataset598|0.514225043
CNC|Dataset599|0.61099275
CNC|Dataset600|0.570575671
CNC|Dataset601|0.749787289
CNC|Dataset602|0.631713559
CNC|Dataset603|0.663958913
CNC|Dataset604|0.633688626
CNC|Dataset605|0.652136775
CNC|Dataset606|0.023652341
CNC|Dataset607|0.048270138
CNC|Dataset608|0.032008397
CNC|Dataset609|0.000481127
CNC|Dataset610|0.10613527
CNC|Dataset611|0.038885005
CNC|Dataset612|0.108850368
CNC|Dataset613|0.162660841
CNC|Dataset614|0.191713236
CNC|Dataset615|0.224748023
CNC|Dataset616|0.153809244
CNC|Dataset617|0.017582226
CNC|Dataset618|0.367009667
CNC|Dataset619|0.187802424
CNC|Dataset620|0.150641299
CNC|Dataset621|0.182444808
CNC|Dataset622|0.252236916
CNC|Dataset623|0.292015701
CNC|Dataset624|0.182634869
CNC|Dataset625|0.227441386
CNC|Dataset626|0.396417196
CNC|Dataset627|0.231613806
CNC|Dataset628|0.129229164
CNC|Dataset629|0.160706485
CNC|Dataset630|0.216905344
CNC|Dataset631|0.262845407
CNC|Dataset632|0.161683173
CNC|Dataset633|0.378029303
CNC|Dataset634|0.459101377
CNC|Dataset635|0.245235313
CNC|Dataset636|0.287023706
CNC|Dataset637|0.24889764
CNC|Dataset638|0.014290085
CNC|Dataset639|0.040064659
CNC|Dataset640|0.020564991
CNC|Dataset641|0.349244623
CNC|Dataset642|0.147992373
CNC|Dataset643|0.074587912
CNC|Dataset644|0.15960044
CNC|Dataset645|0.055000218
CNC|Dataset646|0.227465768
CNC|Dataset647|0.128197327
CNC|Dataset648|0.085410947
CNC|Dataset649|0.666666683
CNC|Dataset650|0.679245263
CNC|Dataset651|0
CNC|Dataset652|0.107526888
CNC|Dataset653|0.638095337
CNC|Dataset654|0.533333349
CNC|Dataset655|0.272727252
CNC|Dataset656|0.130434774
CNC|Dataset657|0.103225807
CNC|Dataset658|0.091328406
CNC|Dataset659|0.194490817
CNC|Dataset660|0.150895146
CNC|Dataset661|0.909622315
CNC|Dataset662|0.913707798
CNC|Dataset663|0
CNC|Dataset664|0.158651695
CNC|Dataset665|0.865678339
CNC|Dataset666|0.724943923
CNC|Dataset667|0.52801432
CNC|Dataset668|0.523318356
CNC|Dataset669|0
CNC|Dataset670|0.018402154
CNC|Dataset671|0.216964287
CNC|Dataset672|0.186077061
CNC|Dataset673|0.098712446
CNC|Dataset674|0.095487925
CNC|Dataset675|0.422646792
CNC|Dataset676|0.426176085
CNC|Dataset677|0
CNC|Dataset678|0.009630005
CNC|Dataset679|0.426313336
CNC|Dataset680|0.226229528
CNC|Dataset681|0.431500018
CNC|Dataset682|0.428714397
CNC|Dataset683|0
CNC|Dataset684|0.121396061
CNC|Dataset685|0.426926983
CNC|Dataset686|0.280842522
CNC|Dataset687|0.384259202
CNC|Dataset688|0.38997214
CNC|Dataset689|0
CNC|Dataset690|0.091497227
CNC|Dataset691|0.384972143
CNC|Dataset692|0.235883421
CNC|Dataset693|0.273424191
CNC|Dataset694|0.273890773
CNC|Dataset695|0
CNC|Dataset696|0.00371402
CNC|Dataset697|0.273424191
CNC|Dataset698|0.110638304
CNC|Dataset699|0.418256111
CNC|Dataset700|0.434873924
CNC|Dataset701|0
CNC|Dataset702|0.131645575
CNC|Dataset703|0.430069891
CNC|Dataset704|0.303007519
CNC|Dataset705|0.316343021
CNC|Dataset706|0.400566155
CNC|Dataset707|0
CNC|Dataset708|0.173124482
CNC|Dataset709|0.37217517
CNC|Dataset710|0.316774669
CNC|Dataset711|0.740392707
CNC|Dataset712|0.748610443
CNC|Dataset713|0
CNC|Dataset714|0.04907447
CNC|Dataset715|0.6288171
CNC|Dataset716|0.248538027
CNC|Dataset717|0.256467312
CNC|Dataset718|0.062475424
CNC|Dataset719|0.409090951
CNC|Dataset720|0.394230775
CNC|Dataset721|0.049953749
CNC|Dataset722|0.04339797
CNC|Dataset723|0.078498295
CNC|Dataset724|0.074935406
CNC|Dataset725|0.711331029
CNC|Dataset726|0.735161878
CNC|Dataset727|0.062081285
CNC|Dataset728|0.091070635
CNC|Dataset729|0.489939199
CNC|Dataset730|0.280155634
CNC|Dataset731|0.2514919
CNC|Dataset732|0.061442562
CNC|Dataset733|0.332830169
CNC|Dataset734|0.390921397
CNC|Dataset735|0
CNC|Dataset736|0.14490445
CNC|Dataset737|0.114529919
CNC|Dataset738|0.30950344
CNC|Dataset739|0.227194483
RSR|Dataset1|0.657142787
RSR|Dataset2|0.638095337
RSR|Dataset3|0.657142787
RSR|Dataset4|0.657142787
RSR|Dataset5|0.635514132
RSR|Dataset6|0.638095337
RSR|Dataset7|0.607142876
RSR|Dataset8|0.638095337
RSR|Dataset9|0.622047261
RSR|Dataset10|0.660714308
RSR|Dataset11|0.676190483
RSR|Dataset12|0.638095337
RSR|Dataset13|0.65094338
RSR|Dataset14|0.270967729
RSR|Dataset15|0.681034499
RSR|Dataset16|0.527131749
RSR|Dataset17|0.681034499
RSR|Dataset18|0.715517276
RSR|Dataset19|0.715517276
RSR|Dataset20|0.44927543
RSR|Dataset21|0.284329586
RSR|Dataset22|0.186274499
RSR|Dataset23|0.207972262
RSR|Dataset24|0.279569896
RSR|Dataset25|0.199101796
RSR|Dataset26|0.315199977
RSR|Dataset27|0.11270983
RSR|Dataset28|0.310671925
RSR|Dataset29|0.323599084
RSR|Dataset30|0.343523705
RSR|Dataset31|0.173742138
RSR|Dataset32|0.133116895
RSR|Dataset33|0.307692284
RSR|Dataset34|0.205110019
RSR|Dataset35|0.303131246
RSR|Dataset36|0.21107268
RSR|Dataset37|0.292307694
RSR|Dataset38|0.159359783
RSR|Dataset39|0.209252649
RSR|Dataset40|0.273235499
RSR|Dataset41|0.177959791
RSR|Dataset42|0.349557524
RSR|Dataset43|0.297188725
RSR|Dataset44|0.299931835
RSR|Dataset45|0.188943317
RSR|Dataset46|0.256830614
RSR|Dataset47|0.417000459
RSR|Dataset48|0.910239701
RSR|Dataset49|0.405464974
RSR|Dataset50|0.417000459
RSR|Dataset51|0.829247001
RSR|Dataset52|0.912242239
RSR|Dataset53|0.647996522
RSR|Dataset54|0.904720364
RSR|Dataset55|0.397702173
RSR|Dataset56|0.891171296
RSR|Dataset57|0.908971551
RSR|Dataset58|0.909846872
RSR|Dataset59|0.414902953
RSR|Dataset60|0.460140895
RSR|Dataset61|0.47718775
RSR|Dataset62|0.244444438
RSR|Dataset63|0.364094625
RSR|Dataset64|0.464338744
RSR|Dataset65|0.34565688
RSR|Dataset66|0.244545059
RSR|Dataset67|0.621194205
RSR|Dataset68|0.227441297
RSR|Dataset69|0.322137952
RSR|Dataset70|0.592464476
RSR|Dataset71|0.619250154
RSR|Dataset72|0.320522117
RSR|Dataset73|0.262742279
RSR|Dataset74|0.487288181
RSR|Dataset75|0.490031496
RSR|Dataset76|0.488347468
RSR|Dataset77|0.490031496
RSR|Dataset78|0.465483277
RSR|Dataset79|0.487288181
RSR|Dataset80|0.371497202
RSR|Dataset81|0.408243326
RSR|Dataset82|0.486257982
RSR|Dataset83|0.487315012
RSR|Dataset84|0.487288181
RSR|Dataset85|0.162884916
RSR|Dataset86|0.152444074
RSR|Dataset87|0.104236717
RSR|Dataset88|0.159739215
RSR|Dataset89|0.085501856
RSR|Dataset90|0.154201308
RSR|Dataset91|0.157603672
RSR|Dataset92|0.104770024
RSR|Dataset93|0.102822585
RSR|Dataset94|0.150627608
RSR|Dataset95|0.181882524
RSR|Dataset96|0.160432259
RSR|Dataset97|0.167701881
RSR|Dataset98|0.092801391
RSR|Dataset99|0.109601444
RSR|Dataset100|0.433953517
RSR|Dataset101|0.416123033
RSR|Dataset102|0.416123033
RSR|Dataset103|0.428438206
RSR|Dataset104|0.433953517
RSR|Dataset105|0.420027865
RSR|Dataset106|0.427785408
RSR|Dataset107|0.43550626
RSR|Dataset108|0.426191543
RSR|Dataset109|0.43375175
RSR|Dataset110|0.424383463
RSR|Dataset111|0.445812794
RSR|Dataset112|0.447746429
RSR|Dataset113|0.443787026
RSR|Dataset114|0.447614389
RSR|Dataset115|0.428290758
RSR|Dataset116|0.448190377
RSR|Dataset117|0.424915513
RSR|Dataset118|0.445382318
RSR|Dataset119|0.426166386
RSR|Dataset120|0.453240991
RSR|Dataset121|0.452251369
RSR|Dataset122|0.450396842
RSR|Dataset123|0.436444896
RSR|Dataset124|0.416589838
RSR|Dataset125|0.426728098
RSR|Dataset126|0.417127091
RSR|Dataset127|0.416589838
RSR|Dataset128|0.387387407
RSR|Dataset129|0.425806415
RSR|Dataset130|0.384750206
RSR|Dataset131|0.421052636
RSR|Dataset132|0.379039332
RSR|Dataset133|0.427522877
RSR|Dataset134|0.425551455
RSR|Dataset135|0.426728098
RSR|Dataset136|0.411819038
RSR|Dataset137|0.273953189
